i,birth,death,dim,cavity,death_nodes
1661,2020,2100,2,Ampa receptor;Serine;Transmembrane receptor,
1662,2020,2100,2,Ampa receptor;Threonine;Transmembrane receptor,
1663,2020,2100,2,Ampa receptor;Transmembrane receptor;Ion channel,
1664,2020,2100,2,Phosphorylation;Serine;Tyrosine 3-monooxygenase,
1665,2020,2100,2,Phosphorylation;Transmembrane receptor;Ion channel gating,
1666,2020,2100,2,Carboxylic acid;Oxidation;Lactic acid,
1667,2020,2100,2,Carboxylic acid;Valine;N-terminus,
1668,2020,2100,2,Carboxylic acid;Glycine;N-terminus,
1669,2020,2100,2,Citric acid cycle;Oxidation;Water,
1670,2020,2100,2,Oxidation;Photosynthesis;Phosphotyrosine,
1671,2020,2100,2,Oxidation;Water;Lactic acid,
1672,2020,2100,2,Pyruvate;Fermentation (biochemistry);Lactic acid,
1673,2020,2100,2,Insulin;Transmembrane receptor;Ion channel gating,
1674,2020,2026,2,Neurotransmitter;Biology;Cell nucleus;Protein;Organism;Acetylcholine;Biomolecule;Receptor (biochemistry);Cell (biology);Transmembrane receptor;Organelle;Biochemistry;Vesicle (biology);Neuron,List of biology topics
1675,2020,2100,2,Neurotransmitter;Transmembrane receptor;Second messenger,
1676,2020,2100,2,Posttranslational modification;Serine;Cysteine,
1677,2020,2100,2,Posttranslational modification;Methionine;Cysteine,
1678,2020,2100,2,Active site;Tertiary structure;Amino acid sequence,
1679,2020,2100,2,Signal transduction;Hormone;Insulin-like growth factor I,
1680,2020,2100,2,Signal transduction;Hormone;Receptor protein-tyrosine kinase,
1681,2020,2100,2,Receptor (biochemistry);Transmembrane receptor;Ion channel gating,
1682,2020,2100,2,Aromatic amine;Pyrimidine;Cytosine,
1683,2020,2100,2,Aromatic amine;Cytosine;Aromatic compound,
1684,2020,2021,2,Glycine;Protein;Amino acid;N-terminus;Polypeptide;Homeodomain protein,C-terminus
1685,2020,2100,2,Translation (biology);Intein;Intron,
1686,2020,2100,2,Phospholipid bilayer;Proton pump;Cell membrane transport,
1687,2021,2100,2,Protein;Coenzyme;Iron-sulfur protein,
1688,2021,2100,2,Enzyme;Atp synthase;Chemiosmosis,
1689,2021,2023,2,Lipid;Protein;Amino acid;Metabolism;Catabolism;Biochemistry,Feedback inhibition
1690,2021,2100,2,Metabolism;Catabolism;Catalyst,
1691,2021,2100,2,Hydrogen;Atomic mass unit;Hydrogen-deuterium exchange,
1692,2021,2100,2,Hydrogen;Crystallography;Hydrogen-deuterium exchange,
1693,2021,2100,2,Adenosine triphosphate;Oxidation;Catabolism,
1694,2021,2100,2,Adenosine triphosphate;Oxidative phosphorylation;Chemiosmosis,
1695,2021,2100,2,Adenosine triphosphate;Atp synthase;Photosystem II,
1696,2021,2100,2,Lipid;Fat;Catabolism,
1697,2021,2100,2,Fat;Acetic acid;Catabolism,
1698,2021,2023,2,Adenosine triphosphate;Enzyme;Cell (biology);Metabolism;Metabolic pathway;Catabolism;Oxidative phosphorylation;Glycolysis,Feedback inhibition
1699,2021,2023,2,Lipid;Protein;Cell (biology);Amino acid;Metabolism;Metabolic pathway;Molecule;Catabolism;Biochemistry;Substrate (biochemistry),Feedback inhibition
1700,2021,2100,2,Phosphorylation;Retinoblastoma protein;Cell cycle protein,
1701,2021,2100,2,Carboxylic acid;Ester;Organic nomenclature,
1702,2021,2100,2,Acetic acid;Chemical formula;Organic nomenclature,
1703,2021,2100,2,Oxidation;Catabolism;Lactic acid,
1704,2021,2100,2,Citric acid;Alcohol;Organic nomenclature,
1705,2021,2100,2,Photosynthesis;Photosystem II;Phosphotyrosine,
1706,2021,2100,2,Acid;Ammonia;Catalyst,
1707,2021,2100,2,Proton;Oxidative phosphorylation;Chemiosmosis,
1708,2021,2100,2,Ammonia;Catabolism;Urea,
1709,2021,2100,2,Genome;P53;Cell cycle protein,
1710,2021,2100,2,Genetics;Base sequence;Sequence motif,
1711,2021,2100,2,Genetics;Sequence motif;Molecular sequence data,
1712,2021,2100,2,Cell cycle protein;Cyclin;Cyclin E,
1713,2022,2100,2,Hydrogen bond;Dna;Disulfide bond,
1714,2022,2100,2,Hydrogen bond;Dna;Disulfide bridge,
1715,2022,2100,2,Hydrogen bond;Hydrogen;Disulfide bond,
1716,2022,2100,2,Hydrogen bond;Hydrogen;Disulfide bridge,
1717,2022,2100,2,Archaea;Hydrogen;Disulfide bond,
1718,2022,2100,2,Archaea;Hydrogen;Disulfide bridge,
1719,2022,2100,2,Protein;Oxygen;Cristae,
1720,2022,2100,2,Protein;Electron transport chain;Cristae,
1721,2022,2100,2,Protein;Cristae;Krebs cycle,
1722,2022,2100,2,Amino acid;Hydrogen;Amino,
1723,2022,2100,2,Amino acid;Mitochondrion;Cytochrome P-450,
1724,2022,2100,2,Protein folding;Denaturation (biochemistry);Plant protein,
1725,2022,2100,2,Peptide;Neuropeptide;Substance P,
1726,2022,2100,2,Cofactor (biochemistry);Enzyme;Cytochrome P-450,
1727,2022,2100,2,Enzyme;Tertiary structure;Denaturation (biochemistry),
1728,2022,2100,2,Metabolism;Carbohydrate;Krebs cycle,
1729,2022,2100,2,Metabolism;Cytosol;Krebs cycle,
1730,2022,2100,2,Carbohydrate;Fat;Krebs cycle,
1731,2022,2100,2,Glucose;Oxidation;Krebs cycle,
1732,2022,2100,2,Glucose;Redox;Krebs cycle,
1733,2022,2100,2,Carbon;Glutamate;Krebs cycle,
1734,2022,2100,2,Carbon;Oxidation;Krebs cycle,
1735,2022,2100,2,Carbon;Functional group;Element symbol,
1736,2022,2100,2,Carbon;Redox;Krebs cycle,
1737,2022,2100,2,Hydrogen;Amino;Amide,
1738,2022,2100,2,Oxygen;Electron transport chain;Cytochrome C,
1739,2022,2100,2,Adenosine triphosphate;Nitrogen;Photolysis,
1740,2022,2100,2,Adenosine triphosphate;Oxidation;Disulfide bond,
1741,2022,2100,2,Adenosine triphosphate;Oxidation;Disulfide bridge,
1742,2022,2100,2,Adenosine triphosphate;Electron transport chain;Krebs cycle,
1743,2022,2100,2,Adenosine triphosphate;Photosystem I;Disulfide bond,
1744,2022,2100,2,Adenosine triphosphate;Photosystem I;Disulfide bridge,
1745,2022,2100,2,Flavin adenine dinucleotide;Redox;Krebs cycle,
1746,2022,2100,2,Fatty acid;Acetyl CoA;Krebs cycle,
1747,2022,2100,2,Cell membrane;Cytoplasm;Protein-tyrosine kinase,
1748,2022,2100,2,Cell membrane;Cytoplasm;Proto-oncogene protein C-kit,
1749,2022,2100,2,Nitrogen;Ammonia;Amino,
1750,2022,2100,2,Glutamate;Glycolysis;Krebs cycle,
1751,2022,2100,2,Glutamate;Proline;Krebs cycle,
1752,2022,2100,2,Glutamate;Glutamine;Krebs cycle,
1753,2022,2100,2,Ethanol;Ammonia;Amino,
1754,2022,2100,2,Oxidation;Water;Krebs cycle,
1755,2022,2100,2,Insulin;Disulfide bond;Plant protein,
1756,2022,2100,2,Posttranslational modification;Functional group;Disulfide bond,
1757,2022,2100,2,Posttranslational modification;Functional group;Disulfide bridge,
1758,2022,2100,2,Posttranslational modification;Nucleophile;Disulfide bridge,
1759,2022,2100,2,Mitosis;Cancer;Protein-tyrosine kinase,
1760,2022,2100,2,Mitosis;Cancer;Proto-oncogene protein C-kit,
1761,2022,2100,2,Mitosis;Chromatin;Protein-tyrosine kinase,
1762,2022,2100,2,Mitosis;Chromatin;Proto-oncogene protein C-kit,
1763,2022,2100,2,Apoptosis;Cancer;Extracellular matrix protein,
1764,2022,2100,2,Base (chemistry);Water;Element symbol,
1765,2022,2100,2,Base (chemistry);Amino;Solvent,
1766,2022,2100,2,Oxidative phosphorylation;Redox;Krebs cycle,
1767,2022,2100,2,Photophosphorylation;Redox;Photolysis,
1768,2022,2100,2,Water;Chemiosmosis;Cristae,
1769,2022,2100,2,Conserved sequence;Homeobox;Nucleic acid sequence homology,
1770,2022,2100,2,Sulfur;Disulfide bond;Oxidation number,
1771,2022,2100,2,Sulfur;Disulfide bridge;Thioredoxin,
1772,2022,2100,2,Sulfur;Disulfide bridge;Oxidation number,
1773,2022,2100,2,Collagen;Fibronectin;Transcription factor AP-1,
1774,2022,2100,2,Redox;Disulfide bridge;Thioredoxin,
1775,2022,2100,2,Oxidation state;Electronegativity;Element symbol,
1776,2022,2100,2,Nucleophile;Electrophile;Disulfide bond,
1777,2022,2100,2,Nucleophile;Electrophile;Disulfide bridge,
1778,2023,2100,2,Protein;Peptide bond;Random coil,
1779,2023,2100,2,Protein;Biochemistry;Feedback inhibition,
1780,2023,2100,2,Amino acid;Hydrogen;Catalytic domain,
1781,2023,2100,2,Amino acid;Nitrogen;Catalytic domain,
1782,2023,2100,2,Amino acid;Mutation;Catalytic domain,
1783,2023,2100,2,Dna replication;Mutation;Catalytic domain,
1784,2023,2100,2,Protein folding;Denaturation (biochemistry);Catalytic domain,
1785,2023,2100,2,Polypeptide;Enzyme;N-formylmethionine,
1786,2023,2100,2,Polypeptide;N-formylmethionine;Translation (biology),
1787,2023,2100,2,Peptide bond;Covalent bond;Feedback inhibition,
1788,2023,2100,2,Cofactor (biochemistry);Adenosine triphosphate;Catalytic domain,
1789,2023,2100,2,Cofactor (biochemistry);Sulfur;Catalytic domain,
1790,2023,2100,2,Enzyme;Immune system;N-formylmethionine,
1791,2023,2100,2,Enzyme;Glutamate;Catalytic domain,
1792,2023,2100,2,Enzyme;Active site;Feedback inhibition,
1793,2023,2100,2,Enzyme;Tertiary structure;Catalytic domain,
1794,2023,2100,2,Enzyme;Enzyme inhibitor;Catalytic domain,
1795,2023,2100,2,Glucose;Photosynthesis;Feedback inhibition,
1796,2023,2100,2,Hydrogen;Redox;Catalytic domain,
1797,2023,2100,2,Adenosine triphosphate;Nitrogen;Catalytic domain,
1798,2023,2100,2,Adenosine triphosphate;Oxidation;Catalytic domain,
1799,2023,2100,2,Adenosine triphosphate;Photosynthesis;Feedback inhibition,
1800,2023,2100,2,Flavin adenine dinucleotide;Redox;Catalytic domain,
1801,2023,2100,2,Carboxylic acid;Oxidation;Catalytic domain,
1802,2023,2100,2,Ethanol;Glycine;Catalytic domain,
1803,2023,2100,2,Cytosol;N-formylmethionine;Mitochondrion,
1804,2023,2100,2,Cytosol;N-formylmethionine;Translation (biology),
1805,2023,2100,2,Plasma membrane;Second messenger;Serotonin receptor,
1806,2023,2100,2,Denaturation (biochemistry);Transmembrane protein;Plant protein,
1807,2023,2100,2,Phosphorus;Redox;Catalytic domain,
1808,2023,2100,2,Amide;Glutamine;Catalytic domain,
1809,2023,2100,2,Serine;Cysteine;Catalytic domain,
1810,2023,2100,2,Serine;Cysteine;Feedback inhibition,
1811,2023,2100,2,Cysteine;Catalytic domain;Nucleophile,
1812,2023,2100,2,Cysteine;Catalytic domain;Cytochrome C,
1813,2023,2100,2,Cysteine;Nucleophile;Feedback inhibition,
1814,2023,2100,2,Phenylalanine;Tyrosine;Catalytic domain,
1815,2023,2100,2,Integral membrane protein;Photosystem I;Light reactions,
1816,2023,2100,2,Redox;Catalytic domain;Cytochrome C,
1817,2024,2100,2,Cell (biology);Enzyme;Cytochrome c oxidase,
1818,2024,2100,2,Enzyme;Electron transport chain;Cytochrome c oxidase,
1819,2024,2100,2,Adenosine triphosphate;Photosynthesis;Transmembrane ATPase,
1820,2024,2100,2,Adenosine triphosphate;Mitochondrion;Cytochrome c oxidase,
1821,2024,2100,2,Lipid;Fat;Lipoprotein,
1822,2024,2100,2,Cell membrane;Hormone;Cell surface receptor,
1823,2024,2100,2,Fat;Hydrophobic;Lipoprotein,
1824,2024,2100,2,Plasma membrane;Active transport;Transmembrane ATPase,
1825,2024,2100,2,Mitochondrion;Cytochrome C;Cytochrome c oxidase,
1826,2024,2100,2,Hydrophobic;Hydrophilic;Lipoprotein,
1827,2025,2100,2,Organism;Biochemistry;List of basic biochemistry topics,
1828,2025,2100,2,Gene;Myosin;Microfilament protein,
1829,2025,2100,2,Dna;Monomer;Microfilament protein,
1830,2025,2100,2,Dna;Covalent bond;Microfilament protein,
1831,2025,2100,2,Protein;Oxygen;Microfilament protein,
1832,2025,2100,2,Protein;Cell membrane;Protein targeting,
1833,2025,2100,2,Protein;Homology (biology);Microfilament protein,
1834,2025,2100,2,Protein;Electron transport chain;Carrier protein,
1835,2025,2100,2,Amino acid;P53;Microfilament protein,
1836,2025,2100,2,Amino acid;Conserved sequence;Microfilament protein,
1837,2025,2100,2,Cytoskeleton;Protein subunit;Microfilament protein,
1838,2025,2100,2,Cytoskeleton;Tubulin;Microfilament protein,
1839,2025,2100,2,Polypeptide;Protein subunit;Microfilament protein,
1840,2025,2100,2,Nucleic acid;Sugar;List of basic biochemistry topics,
1841,2025,2100,2,Cell (biology);In vivo;Microfilament protein,
1842,2025,2100,2,Enzyme;Immune system;Microfilament protein,
1843,2025,2100,2,Enzyme;Tertiary structure;List of basic biochemistry topics,
1844,2025,2100,2,Enzyme;Substrate (biochemistry);Carrier protein,
1845,2025,2100,2,Metabolism;Signal transduction;Microfilament protein,
1846,2025,2100,2,Metabolism;Signal transduction;List of basic biochemistry topics,
1847,2025,2100,2,Metabolism;Cellular respiration;List of basic biochemistry topics,
1848,2025,2100,2,Actin;Signal transduction;List of basic biochemistry topics,
1849,2025,2100,2,Myosin;Adenosine triphosphate;List of basic biochemistry topics,
1850,2025,2100,2,Myosin;Hydrolysis;Microfilament protein,
1851,2025,2100,2,Myosin;Hydrolysis;List of basic biochemistry topics,
1852,2025,2100,2,Carbohydrate;Fat;List of basic biochemistry topics,
1853,2025,2100,2,Carbohydrate;Photosynthesis;List of basic biochemistry topics,
1854,2025,2100,2,Rna;Adenosine;List of basic biochemistry topics,
1855,2025,2100,2,Phospholipid;Biological membrane;List of basic biochemistry topics,
1856,2025,2100,2,Lipid;Fat;List of basic biochemistry topics,
1857,2025,2100,2,Lipid;Hydrophilic;List of basic biochemistry topics,
1858,2025,2100,2,Lipid;Biological membrane;Structural biology,
1859,2025,2026,2,Cytoskeleton;Archaea;Vacuole;Cell nucleus;Protein;Plasma membrane;Organism;Cell (biology);Endoplasmic reticulum;Endomembrane system;Organelle;Vesicle (biology),List of biology topics
1860,2025,2100,2,Fat;Hydrophobic;List of basic biochemistry topics,
1861,2025,2100,2,Morphogenesis;Evolution;Microfilament protein,
1862,2025,2100,2,Molecular biology;Biotechnology;List of basic biochemistry topics,
1863,2025,2100,2,Lysine;Ubiquitin;List of basic biochemistry topics,
1864,2025,2100,2,Mitosis;Apoptosis;Microfilament protein,
1865,2025,2100,2,Acid;Covalent bond;List of basic biochemistry topics,
1866,2025,2100,2,Acid;Base (chemistry);Microfilament protein,
1867,2025,2100,2,Acid;Base (chemistry);List of basic biochemistry topics,
1868,2025,2100,2,Acid;Ph;Microfilament protein,
1869,2025,2100,2,Acid;Ph;List of basic biochemistry topics,
1870,2025,2100,2,Acid;Denaturation (biochemistry);Microfilament protein,
1871,2025,2100,2,Acid;Glutamic acid;Microfilament protein,
1872,2025,2100,2,Acid;Lactic acid;List of basic biochemistry topics,
1873,2025,2100,2,Protein subunit;Homology (biology);Microfilament protein,
1874,2025,2100,2,Axon;Nervous system;Microfilament protein,
1875,2025,2100,2,Neuron;Glutamic acid;Microfilament protein,
1876,2025,2100,2,Plasma membrane;Transmembrane protein;Facilitated diffusion,
1877,2025,2100,2,Plasma membrane;Facilitated diffusion;Passive transport,
1878,2025,2100,2,Tertiary structure;Denaturation (biochemistry);Structural biology,
1879,2025,2100,2,Cellular respiration;Redox;List of basic biochemistry topics,
1880,2025,2100,2,Translation (biology);Intron;Microfilament protein,
1881,2025,2100,2,Cysteine;Nucleophile;Microfilament protein,
1882,2025,2100,2,Hydrophobic;Hydrophilic;List of basic biochemistry topics,
1883,2025,2100,2,Ion channel;Potassium channel;Membrane protein,
1884,2025,2100,2,Ion channel;Bacterial outer membrane protein;Carrier protein,
1885,2025,2100,2,Ion channel;Peripheral membrane protein;Membrane protein,
1886,2025,2100,2,Ion channel;Carrier protein;Membrane protein,
1887,2025,2100,2,Ion channel;Carrier protein;Facilitated diffusion,
1888,2025,2100,2,Ion channel;Membrane protein;Plant protein,
1889,2025,2100,2,Biotechnology;Immunology;List of basic biochemistry topics,
1890,2025,2100,2,Biotechnology;Cloning;List of basic biochemistry topics,
1891,2025,2100,2,Biological membrane;Osmosis;List of basic biochemistry topics,
1892,2025,2100,2,Plasmid;Toxin;Microfilament protein,
1893,2025,2100,2,Carrier protein;Transmembrane protein;Facilitated diffusion,
1894,2025,2100,2,Carrier protein;Transmembrane protein;Cell membrane transport,
1895,2025,2100,2,Genetics;Cell biology;List of basic biochemistry topics,
1896,2025,2100,2,Toxin;In vivo;Microfilament protein,
1897,2025,2100,2,Cell biology;Immunology;List of basic biochemistry topics,
1898,2025,2100,2,Diffusion;Osmosis;List of basic biochemistry topics,
1899,2026,2100,2,Protein;Muscle;List of biology topics,
1900,2026,2100,2,Protein folding;Immune system;Structural domain,
1901,2026,2100,2,Protein folding;Immune system;List of biology topics,
1902,2026,2100,2,Protein folding;Ribosome;Peptide initiation factor,
1903,2026,2100,2,Protein folding;Ribosome;Peptide termination factor,
1904,2026,2100,2,Cell (biology);Molecular biology;Peptide initiation factor,
1905,2026,2100,2,Cell (biology);Molecular biology;Peptide termination factor,
1906,2026,2100,2,Cell (biology);Cellular respiration;List of biology topics,
1907,2026,2100,2,Enzyme;Immune system;List of biology topics,
1908,2026,2100,2,Enzyme;Evolutionary developmental biology;List of biology topics,
1909,2026,2100,2,Metabolism;Vitamin;List of biology topics,
1910,2026,2100,2,Metabolism;Signal transduction;List of biology topics,
1911,2026,2100,2,Actin;Signal transduction;List of biology topics,
1912,2026,2100,2,Antibody;Immune cell;List of biology topics,
1913,2026,2100,2,Carbohydrate;Immune system;List of biology topics,
1914,2026,2100,2,Adenosine triphosphate;Calvin cycle;List of biology topics,
1915,2026,2100,2,Rna;Activation energy;Peptide termination factor,
1916,2026,2100,2,Lipid;Fat;List of biology topics,
1917,2026,2100,2,Lipid;Cytoplasm;List of biology topics,
1918,2026,2100,2,Lipid;Dna virus;List of biology topics,
1919,2026,2100,2,Fatty acid;Carboxylic acid;Lipid anchored protein,
1920,2026,2100,2,Vesicle (biology);Neurotransmitter;List of biology topics,
1921,2026,2100,2,Protein synthesis;Endoplasmic reticulum;Peptide initiation factor,
1922,2026,2100,2,Protein synthesis;Endoplasmic reticulum;Peptide termination factor,
1923,2026,2100,2,Molecular biology;Biotechnology;List of biology topics,
1924,2026,2100,2,Glycolysis;Cytoplasm;List of biology topics,
1925,2026,2100,2,Cytoplasm;Axon;List of biology topics,
1926,2026,2100,2,Photosynthesis;Excretion;List of biology topics,
1927,2026,2100,2,Cytosol;Endoplasmic reticulum;Peptide initiation factor,
1928,2026,2100,2,Cytosol;Endoplasmic reticulum;Peptide termination factor,
1929,2026,2100,2,Mitosis;Apoptosis;List of biology topics,
1930,2026,2100,2,Apoptosis;Immunoglobulin;Structural domain,
1931,2026,2100,2,Apoptosis;Mitochondrion;List of biology topics,
1932,2026,2100,2,Apoptosis;Gamma-chain immunoglobulin;Structural domain,
1933,2026,2100,2,Apoptosis;Structural domain;Mu-chain immunoglobulin,
1934,2026,2100,2,Plasma membrane;Active transport;List of biology topics,
1935,2026,2100,2,Tertiary structure;Structural biology;List of biology topics,
1936,2026,2100,2,Ribosome;Endoplasmic reticulum;Peptide initiation factor,
1937,2026,2100,2,Ribosome;Endoplasmic reticulum;Peptide termination factor,
1938,2026,2100,2,Vaccine;Genetic recombination;List of biology topics,
1939,2026,2100,2,Protein Data Bank;Structural domain;Plant protein,
1940,2026,2100,2,Locus (genetics);Chromosome;List of biology topics,
1941,2026,2100,2,Locus (genetics);Genetic fingerprint;List of biology topics,
1942,2026,2100,2,Antibiotic;Translation (biology);List of biology topics,
1943,2026,2100,2,Molecular evolution;Evolution;Structural domain,
1944,2026,2100,2,Hormone;Excretion;List of biology topics,
1945,2026,2100,2,Biotechnology;Genomics;List of biology topics,
1946,2026,2100,2,Biotechnology;Immunology;List of biology topics,
1947,2026,2100,2,Biotechnology;Cloning;List of biology topics,
1948,2026,2100,2,Atomic nucleus;Hydrogen-deuterium exchange;Protein nuclear magnetic resonance spectroscopy,
1949,2026,2100,2,Microbiology;Heterotroph;List of biology topics,
1950,2026,2100,2,Microbiology;Microscope;List of biology topics,
1951,2026,2100,2,Microbiology;Mycology;List of biology topics,
1952,2026,2100,2,Microbiology;Virology;List of biology topics,
1953,2026,2100,2,Biodiversity;Marine biology;List of biology topics,
1954,2026,2100,2,Cladistics;Evolutionary tree;List of biology topics,
1955,2027,2100,2,Antibody;Immune system;Membrane glycoprotein,
1956,2027,2100,2,Immune system;Major histocompatibility complex;Membrane glycoprotein,
1957,1869,2100,3,Dna;Enzyme;Microbe;Gamma-chain immunoglobulin,
1958,1869,2100,3,Dna;Enzyme;Microbe;Mu-chain immunoglobulin,
1959,1903,2100,3,Cell (biology);Cell membrane;Cytoplasm;Cytoskeletal protein,
1960,1953,2100,3,Genetic code;Cell (biology);Ribosome;Plant protein,
1961,1954,2100,3,Essential amino acid;Leucine;Alanine;Plant protein,
1962,1971,2100,3,Leucine;Posttranslational modification;Alanine;Plant protein,
1963,1977,2100,3,Dna sequence;Nucleic acid;Cell (biology);Plant protein,
1964,1991,2100,3,Cell (biology);Cell membrane;Mitosis;Microbe,
1965,1995,2100,3,Hydrogen bond;Hydrogen;Covalent bond;Water,
1966,2004,2100,3,Archaea;Protein;Cytoskeleton;Cell membrane,
1967,2004,2025,3,Cytoskeleton;Archaea;Cell nucleus;Protein;Plasma membrane;Prokaryote;Bacteria;Organelle,Microfilament protein
1968,2004,2100,3,Archaea;Protein;Cell membrane;Virus (biology),
1969,2005,2100,3,Protein;Dna replication;Cell (biology);Virus (biology),
1970,2005,2100,3,Dna replication;Cell (biology);Enzyme;Plant protein,
1971,2013,2100,3,Cytosol;Plasma membrane;Endoplasmic reticulum;Transport vesicle,
1972,2019,2100,3,Cell (biology);Biochemistry;Protein biosynthesis;Plant protein,
1973,2019,2100,3,Rna;Molecular biology;Protein biosynthesis;Translation (biology),
1974,2021,2100,3,Cell (biology);Cell membrane;Mitosis;Cell cycle protein,
1975,2023,2100,3,Metabolism;Adenosine triphosphate;Nucleotide;Feedback inhibition,
1976,2025,2100,3,Gene;Biochemistry;Evolution;Microfilament protein,
1977,2025,2100,3,Protein;Cell (biology);Metabolism;Microfilament protein,
1978,2025,2100,3,Amino acid;Rna;Lipid;Structural biology,
1979,2025,2100,3,Cytoskeleton;Cell membrane;Cytoplasm;Microfilament protein,
1980,2026,2100,3,Cell (biology);Biochemistry;Adenosine triphosphate;List of biology topics,
1981,2026,2100,3,Cell (biology);Gene expression;Genetics;List of biology topics,
1982,2026,2100,3,Cell (biology);Transformation (genetics);Plasmid;List of biology topics,
1983,2026,2100,3,Enzyme;Immune system;Gamma-chain immunoglobulin;Structural domain,
1984,2026,2100,3,Enzyme;Immune system;Structural domain;Mu-chain immunoglobulin,
1985,2026,2100,3,Genetic recombination;Evolution;Evolutionary tree;List of biology topics,
