i,birth,death,dim,cavity,death_nodes
336,1893,2009,1,Thalamus;Brain;Embryo;Neural tube,Telencephalon
337,1893,2100,1,Thalamus;Centromedian nucleus,
338,1893,1897,1,Thalamus;Brain;Neuron;Interthalamic adhesion,Third ventricle
339,1893,1897,1,Thalamus;Massa intermedia;Brain;Neuron,Third ventricle
340,1893,2100,1,Connective tissue;Intrafusal,
341,1893,2100,1,Connective tissue;Intrafusal muscle fibers,
342,1893,2100,1,Homology (biology);Calcar femorale,
343,1893,2100,1,Sternohyoid muscle;Ansa cervicalis,
344,1893,2019,1,Ansa cervicalis;Sternothyroid muscle;Cervical plexus;Neck;Hypoglossal nerve,Infrahyoid
345,1893,2100,1,Calcar femorale;Ontogeny,
346,1894,1895,1,Abducens nucleus;Abducens nerve;Cerebellum;Cranial nerves;Brain;Medulla oblongata;Pons,Brainstem
347,1894,1895,1,Ammon's horn;Abducens nucleus;Abducens nerve;Locus coeruleus;Cranial nerves;Brain;Pons,Brainstem
348,1894,2100,1,Thalamus;Lamina (anatomy),
349,1894,2100,1,Thalamus;External medullary lamina,
350,1894,2100,1,Thalamus;Internal medullary lamina,
351,1894,2100,1,Parietal lobe;Superior sagittal sinus,
352,1894,1936,1,Thalamus;Neuron;Parietal lobe;Neural;Brain;Muscle;Medulla oblongata,Sensory system
353,1894,2010,1,Hypothalamus;Viscus;Kidney;Nervous system;Thyroid gland;Parathyroid glands,Endocrine system
354,1894,2100,1,Substantia innominata;White matter,
355,1894,1898,1,Thalamus;Metathalamus;Limbic system;Ventral posteromedial nucleus;Hippocampus,Anterior nucleus of the thalamus
356,1895,2100,1,Pons;Cerebellopontine angle,
357,1895,2100,1,Basilar artery;Internal carotid artery,
358,1895,2014,1,Vascular system;Artery;Zootomy;Viscus;Histology;Organ (anatomy);Tail of pancreas;Cardiac;Cerebellum;Lung;Neck;Brain;Basilar artery;Anatomy;Superior mesenteric artery;Liver;Spinal cord;Immune system,Anterior spinal artery
359,1895,2100,1,Basilar artery;Interventricular foramina (neural anatomy),
360,1895,2018,1,Peripheral nervous system;Autonomic nervous system;Viscus;Esophagus;Organ (anatomy);Pulmonary;Oesophagus;Facial nerve;Cranial nerves;Heart;Muscle;Medulla oblongata;Tongue,Parasympathetic
361,1895,2011,1,Abducens nucleus;Tractus solitarius;Facial nerve;Medulla oblongata;Pons,Solitary nucleus
362,1895,2011,1,Thalamus;Trigeminal nerve;Embryo;Cerebellum;Brain;Pons,Metencephalon
363,1895,2009,1,Thalamus;Hindbrain;Embryo;Cerebellum;Brain;Pons,Telencephalon
364,1895,2012,1,Oculomotor nucleus;Brainstem;Red nucleus;Cranial nerves;Brain;Medial longitudinal fasciculus;Substantia nigra;Basal ganglia,Tegmentum
365,1895,1896,1,Vascular system;Artery;Basilar artery;Brainstem,Vertebral artery
366,1895,2100,1,Brainstem;Pulmonary,
367,1895,2100,1,Optic nerve;Optic chiasm,
368,1895,2020,1,Trigeminal nerve;Facial nerve;Cranial nerves;Tongue;Mouth,Deglutition
369,1895,2100,1,Red nucleus;Ansa lenticularis,
370,1895,2100,1,Reticular formation;Reticular nucleus of thalamus,
371,1895,2100,1,Analgesia;Periventricular nucleus,
372,1895,2100,1,Cerebrospinal fluid;Cerebellopontine angle,
373,1895,2100,1,Nociception;Lateral hypothalamus,
374,1895,2100,1,Orbit (anatomy);Trigeminal nerve,
375,1895,2100,1,Trigeminal nerve;Proprioceptive,
376,1895,2100,1,Caudate nucleus;Caudate (disambiguation),
377,1895,2100,1,Ventral posteromedial nucleus;Central tegmental tract,
378,1895,2100,1,Metathalamus;Periventricular nucleus,
379,1895,2017,1,Ilium (bone);Acetabulum;Sacrum;Pelvis,Hip bone
380,1895,2019,1,Facial nerve;Cranial nerves;Human eye;Medial rectus muscle;Lateral rectus muscle;Orbit (anatomy);Iris dilator muscle;Abducens nucleus;Ciliary muscle;Abducens nerve;Pupil;Pons;Red nucleus;Substantia nigra;Peripheral nervous system;Autonomic nervous system;Neuron;Iris (anatomy);Sympathetic nervous system;Medial longitudinal fasciculus;Medulla oblongata,Pupillary dilatation
381,1895,2100,1,Saccade;Paramedian pontine reticular formation,
382,1895,2015,1,Ilium (bone);Sacral vertebrae;Sacrum;Pelvis,Sacroiliac joint
383,1895,2015,1,Ilium (bone);Sacral ala;Sacrum;Pelvis,Sacroiliac joint
384,1895,2015,1,Ilium (bone);Sacral promontory;Sacrum;Pelvis,Sacroiliac joint
385,1896,2100,1,Pubic symphysis;Superior pubic ramus,
386,1896,2017,1,Sulcus limitans;Abducens nucleus;Facial nerve;Cranial nerves;Brain,Brain stem
387,1896,2100,1,Facial colliculus;Paralysis,
388,1896,2017,1,Facial colliculus;Abducens nucleus;Locus coeruleus;Facial nerve;Cranial nerves;Pons,Brain stem
389,1896,2100,1,Medulla oblongata;Olivary body,
390,1896,2100,1,Clivus (anatomy);Foramen lacerum,
391,1896,2100,1,Temporal bone;Vestibulocochlear nerve,
392,1896,2015,1,Axon;Brain;Brainstem;Medial longitudinal fasciculus,Cerebral aqueduct
393,1896,2100,1,Axon;Sharpey's fibres,
394,1896,1897,1,Axon;Neuron;Cerebellum;Sensorimotor cortex;Medulla oblongata;Pons,Nucleus (neuroanatomy)
395,1896,2100,1,Accessory olivary nucleus;Hypoglossal nerve,
396,1896,2017,1,Abducens nerve;Facial nerve;Cranial nerves;Brain;Vestibulocochlear nerve,Brain stem
397,1896,2018,1,Zootomy;Stapedius;Histology;Organ (anatomy);Ear;Facial nerve;Tympanic cavity;Auditory Ossicles;Muscle;Anatomy;Medulla oblongata;Tongue;Middle ear,Branchiomeric musculature
398,1896,2100,1,Spinal cord;Medial vestibulospinal tract,
399,1896,1899,1,Thalamus;Axon;Spinothalamic tract;Neuron;Brain;Medulla oblongata;Brainstem,Afferent neuron
400,1896,2018,1,Spinothalamic tract;Urinary bladder;Sacrum;Zootomy;Pelvis;Organ (anatomy);Neck;Brain;Anatomy;Liver;Spinal cord,Lumbar
401,1896,2100,1,Neocortex;Basalis nucleus of Meynert,
402,1896,2100,1,Neuron;Basalis nucleus of Meynert,
403,1896,2100,1,Paralysis;Stapedius,
404,1896,2100,1,Substantia innominata;Basalis nucleus of Meynert,
405,1896,2100,1,Mandibular nerve;Trigeminal nerve,
406,1896,2100,1,Coronal plane;Basalis nucleus of Meynert,
407,1896,2100,1,Trigeminal nerve;Substantia gelatinosa of Rolando,
408,1896,2100,1,Pinna (anatomy);Ear,
409,1896,2018,1,Chorda tympani;Zootomy;Histology;Organ (anatomy);Facial nerve;Muscle;Anatomy;Medulla oblongata;Tongue;Middle ear,Branchiomeric musculature
410,1896,2100,1,Basalis nucleus of Meynert;Lamina (anatomy),
411,1896,2100,1,Central tegmental tract;Intralaminar thalamic nuclei,
412,1896,2100,1,Ilium (bone);Superior pubic ramus,
413,1896,2100,1,Paramedian pontine reticular formation;Medial vestibulospinal tract,
414,1897,2100,1,Efferent nerve fiber;Axon,
415,1897,2015,1,Axon;Third ventricle;Oculomotor nucleus;Fourth ventricle;Brain;Medial longitudinal fasciculus;Cerebrospinal fluid;Red nucleus,Cerebral aqueduct
416,1897,2100,1,Human eye;Retina,
417,1897,1898,1,Axon;Neuron;Proprioception;Medulla oblongata;Brainstem;Sensory decussation,Cuneate nucleus
418,1897,2100,1,Accommodation reflex;Efferent limb,
419,1897,2100,1,Thalamus;Thalamic fasciculus,
420,1897,2100,1,Connective tissue;Muscle fascicle,
421,1897,2100,1,Hippocampus;Nissl body,
422,1897,2100,1,Vestibular nuclei;Flocculonodular lobe,
423,1897,1901,1,Cerebellum;Pons;Vestibular nuclei;Lateral vestibulospinal tract,Extrapyramidal motor system
424,1897,2100,1,Vestibular nuclei;Inferior vestibular nucleus,
425,1897,2100,1,Lateral corticospinal tract;Posterior spinocerebellar tract,
426,1897,2100,1,Heart;Muscle fascicle,
427,1897,2100,1,Atresia;External auditory meatus,
428,1897,2100,1,External auditory meatus;Middle ear,
429,1897,2100,1,External auditory meatus;Cerumen,
430,1897,2100,1,Bundle of His;Muscle fascicle,
431,1897,2020,1,Artery;Esophagus;Vertebral artery;Thyrocervical trunk;Cardiac;Neck;Thyroid gland,Carotid bifurcation
432,1898,2100,1,Abducens nucleus;Abducent nerve,
433,1898,2100,1,Somatic (biology);Abducent nerve,
434,1898,2100,1,Efferent nerve fiber;Abducent nerve,
435,1898,1971,1,Neuron;Oculomotor nucleus;Cranial nerve nuclei;Red nucleus;Medulla oblongata;Substantia nigra,Gray matter
436,1898,2017,1,Third ventricle;Oculomotor nucleus;Cranial nerve nuclei;Trochlear nucleus;Fourth ventricle;Medial longitudinal fasciculus;Pons;Red nucleus,Brain stem
437,1898,2017,1,Obex;Cranial nerve nuclei;Fourth ventricle;Anatomical terms of location;Red nucleus,Brain stem
438,1898,2100,1,Abducent nerve;Clivus (anatomy),
439,1898,2100,1,Abducent nerve;Oculomotor nucleus,
440,1898,2100,1,Abducent nerve;Trochlear nucleus,
441,1898,2100,1,Abducent nerve;Corticospinal tract,
442,1898,2100,1,Abducent nerve;Embryo,
443,1898,2100,1,Cuneate nucleus;Ear,
444,1898,2100,1,Sensory decussation;Obex,
445,1898,2100,1,Thalamus;Anterior nucleus of the thalamus,
446,1898,2015,1,Thalamus;Lateral spinothalamic tract;Brain;Spinal cord;Brainstem,Anterolateral system
447,1898,2100,1,Neurology;Mydriasis,
448,1898,2100,1,Neurology;Retrobulbar neuritis,
449,1898,2100,1,Connective tissue;Choroid,
450,1898,2100,1,Nucleus (neuroanatomy);Vestibulospinal tract,
451,1898,1971,1,Axon;Amygdala;Cranial nerve nuclei;Brain;Nucleus (neuroanatomy),Gray matter
452,1898,2011,1,Vestibulospinal tract;Nucleus (neuroanatomy);Vestibular nuclei;Cranial nerve nuclei,Alpha motor neurons
453,1898,2015,1,Synapse;Lateral spinothalamic tract;Brain;Spinal cord;Brainstem,Anterolateral system
454,1898,2005,1,Limbic system;Reticular formation;Raphe nuclei;Brain,Alveus of the hippocampus
455,1898,1936,1,Vomeronasal organ;Axon;Brain;Amygdala,Sensory system
456,1898,2004,1,Thalamus;Axon;Olfaction;Limbic system;Neural;Brain,Olfactory cortex
457,1898,2100,1,Olfaction;Nostril,
458,1898,1936,1,Receptor layer of retina;Axon;Neural;Olfaction,Sensory system
459,1898,2019,1,Ansa cervicalis;Cervical plexus;Neck;Hypoglossal nerve;Nerve,Infrahyoid
460,1898,2100,1,Coronal plane;Choroid plexus,
461,1898,2020,1,Axon;Retrobulbar neuritis;Occipital lobe;Brain;Human eye;Retina,Visual perception
462,1898,2100,1,Metathalamus;Lateral spinothalamic tract,
463,1898,2100,1,Mesenchyme;Vitreous body,
464,1898,2100,1,Germ layer;Oligodendroglia,
465,1898,2100,1,Germ layer;Oligodendroglial cells,
466,1898,2100,1,Mydriasis;Ophthalmology,
467,1898,2100,1,Ophthalmology;Retrobulbar neuritis,
468,1899,2100,1,Basilar artery;Ventromedial nucleus of hypothalamus,
469,1899,2100,1,Medulla oblongata;Accessory cuneate nucleus,
470,1899,2100,1,Embryo;Clitoris,
471,1899,2100,1,Medial longitudinal fasciculus;Medial vestibular nucleus,
472,1899,2100,1,Accessory cuneate nucleus;Cervical vertebrae,
473,1899,2100,1,Accessory cuneate nucleus;Clarke's column,
474,1899,2017,1,Medulla oblongata;Pons;Medial lemniscus;Superior olivary nucleus,Trapezoid body
475,1899,2100,1,Hypoglossal nerve;Hypoglossal nucleus,
476,1899,2100,1,Ganglion;Trigeminal ganglion,
477,1899,2100,1,Ganglion;Lipofuscin,
478,1899,2100,1,Motor neuron;Pudendal nerve,
479,1899,2100,1,Liver;Lipofuscin,
480,1899,2010,1,Thalamus;Third ventricle;Basolateral amygdala;Hippocampus;Brain,Corticomedial amygdala
481,1899,2100,1,Hippocampus;Ventromedial nucleus of hypothalamus,
482,1899,2009,1,Axon;Amygdala;Basolateral amygdala;Hippocampus;Human eye;Brain;Retina;Entorhinal cortex,Temporal lobe
483,1899,2011,1,Ammon's horn;Olfaction;Rhinencephalon;Hippocampus;Brain,Pyriform cortex
484,1899,1975,1,Axon;Olfaction;Olfactory association cortex;Human eye;Neural;Retina;Entorhinal cortex,Primary olfactory cortex
485,1899,2100,1,Homology (biology);Clitoris,
486,1899,2100,1,Basolateral amygdala;Coronal plane,
487,1899,2100,1,Nerve;Clitoris,
488,1899,2100,1,Nerve;Fovea centralis,
489,1899,2100,1,Nerve;Lipofuscin,
490,1899,2100,1,Cervical plexus;Plexus,
491,1899,2100,1,Trigeminal nerve;Trigeminal ganglion,
492,1899,2100,1,Choroid plexus;Plexus,
493,1899,2100,1,Heart;Lipofuscin,
494,1899,2017,1,Organelle;Hyaline cartilage;Nerve;Viscus,Skeletal system
495,1899,2016,1,Viscus;Organelle;Organ (anatomy);Pulmonary;Anatomy;Hyaline cartilage,Cartilage
496,1899,2100,1,Cardiac;Plexus,
497,1899,2100,1,Plexus;Oesophagus,
498,1899,2100,1,Cochlear nerve;Medial vestibular nucleus,
499,1899,2100,1,Pupillary light reflex;Consensual reflex,
500,1899,2100,1,Pupillary light reflex;Light reflex,
501,1900,2013,1,Histology;Organ (anatomy);Blood brain barrier;Anatomy,Human anatomy
502,1900,2100,1,Dura mater;Filum terminale,
503,1900,2100,1,Efferent limb;Neuromuscular junction,
504,1900,1907,1,Viscus;Histology;Blood brain barrier;Anatomy;Immune system,Blood
505,1900,2100,1,Ganglion;Ganglion cell,
506,1900,2011,1,Axon;Peripheral nervous system;Cranial nerve nuclei;Upper motor neuron;Motor neuron;Medulla oblongata;Neuromuscular junction,Alpha motor neurons
507,1900,2100,1,Motor neuron;Pontine nuclei,
508,1900,2100,1,Lower motor neuron;Flaccid paralysis,
509,1900,1908,1,Axon;Parietal lobe;Frontal lobe;Brain;Upper motor neuron;Brachium restiformis,Central sulcus
510,1900,2100,1,Neuromuscular junction;Cardiac,
511,1900,2013,1,Circulatory system;Viscus;Histology;Organ (anatomy);Capillary;Blood brain barrier;Pancreas;Heart;Anatomy,Human anatomy
512,1900,2100,1,Pyramidal cell;Ganglion cell,
513,1900,2100,1,Sympathetic nervous system;Ganglion cell,
514,1900,2100,1,Retina;Ganglion cell,
515,1900,2100,1,Wharton's jelly;Vitreous humor,
516,1901,2100,1,Pons;Extrapyramidal motor system,
517,1901,2100,1,Pons;Extrapyramidal system,
518,1901,2016,1,Pons;Brainstem;Extrapyramidal motor system;Corticospinal tract,Pyramidal tract
519,1901,2100,1,Corticospinal tract;Extrapyramidal system,
520,1901,2100,1,Medial longitudinal fasciculus;Ventral corticospinal tract,
521,1901,2100,1,Medial longitudinal fasciculus;Anterior corticospinal tract,
522,1901,2100,1,Brain;Orbitofrontal cortex,
523,1901,2016,1,Axon;Fasciculation;Nervous system;Motor neuron;Neurology,Mononeuropathy multiplex
524,1901,2100,1,Red nucleus;Extrapyramidal motor system,
525,1901,2100,1,Rubrospinal tract;Extrapyramidal motor system,
526,1901,2100,1,Rubrospinal tract;Extrapyramidal system,
527,1901,2100,1,Tectospinal tract;Extrapyramidal motor system,
528,1901,2100,1,Tectospinal tract;Extrapyramidal system,
529,1901,2100,1,Ventral corticospinal tract;Nerve fascicle,
530,1901,2100,1,Fasciculation;Heart,
531,1901,2100,1,Dentate gyrus;Anterior choroidal artery,
532,1901,2100,1,Basal ganglia;Extrapyramidal motor system,
533,1901,2100,1,Basal ganglia;Extrapyramidal system,
534,1901,2100,1,Nerve fascicle;Anterior corticospinal tract,
535,1901,2100,1,Extrapyramidal signs;Extrapyramidal system,
536,1902,2100,1,Sensory decussation;Anterior white commissure,
537,1902,2010,1,Proprioception;Afferent neuron;Anterior white commissure;Spinal cord;Sensory decussation,Dorsal root
538,1905,2100,1,Premotor cortex;Sensorimotor cortex,
539,1906,1907,1,Brachium restiformis;Rostrum of corpus callosum;Axon;Parietal lobe,Cerebral hemisphere
540,1906,1907,1,Axon;Rostrum of corpus callosum;Forceps major;Parietal lobe,Cerebral hemisphere
541,1906,1907,1,Axon;Rostrum of corpus callosum;Genu of corpus callosum;Parietal lobe,Cerebral hemisphere
542,1906,1907,1,Splenium of the corpus callosum;Axon;Rostrum of corpus callosum;Parietal lobe,Cerebral hemisphere
543,1906,2100,1,Rostrum of corpus callosum;Morphology (biology),
544,1906,2100,1,Morphology (biology);Forceps major,
545,1906,2100,1,Morphology (biology);Genu of corpus callosum,
546,1906,2100,1,Morphology (biology);Splenium of the corpus callosum,
547,1907,2100,1,Muscle;Anconeus,
548,1907,2012,1,Viscus;Puberty;Organ (anatomy);Pancreas;Brain;Blood,Hormone
549,1907,2100,1,Blood;Volvulus,
550,1907,2100,1,Cerebral hemisphere;Macroscopic,
551,1907,2100,1,Rhinencephalon;Subcallosal gyrus,
552,1907,1910,1,Cardiac;Lung;Heart;Sinoatrial node,Electrical conduction system of the heart
553,1908,2009,1,Vascular system;Inferior vena cava;Tail of pancreas;Anatomical terms of location;Superior mesenteric artery;Blood,Aorta
554,1908,2013,1,Vascular system;Urinary bladder;Inferior vena cava;Zootomy;Organ (anatomy);Tail of pancreas;Neck;Blood;Anatomy;Superior mesenteric artery;Liver,Human anatomy
555,1908,2100,1,Cerebellum;Superior cerebellar peduncle,
556,1908,2100,1,Blood;Subdural hematoma,
557,1908,2100,1,Capillary;Endoneurium,
558,1908,2009,1,Axon;Amygdala;Parietal lobe;Afferent neuron;Cerebral hemisphere;Anterior commissure;Brain,Temporal lobe
559,1908,2100,1,Locus coeruleus;Superior cerebellar peduncle,
560,1908,2100,1,Corpus callosum;Indusium griseum,
561,1908,2100,1,Septum;Endoneurium,
562,1908,2100,1,Cerebral hemisphere;Hand,
563,1908,2100,1,Calcar avis;Calcarine fissure,
564,1908,2022,1,Parahippocampal gyrus;Parietal lobe;Frontal lobe;Cerebral hemisphere;Occipital lobe;Cerebellum;Brain;Fusiform gyrus;Gyrus,Gyrencephalic
565,1908,2100,1,Homology (biology);Hand,
566,1908,2100,1,Anterior commissure;Nociception,
567,1908,2100,1,Anterior commissure;Coronal plane,
568,1908,2100,1,Intravenous;Hand,
569,1908,2100,1,Ventricle (heart);Crus of heart,
570,1908,2100,1,Gill;Oesophagus,
571,1908,2100,1,Gill;Pulmonary,
572,1908,2100,1,Gill;Zootomy,
573,1908,2100,1,Basalis nucleus of Meynert;Visual cortex,
574,1908,2100,1,Endothelium;Glomerulus,
575,1908,2013,1,Circulatory system;Viscus;Organ (anatomy);Capillary;Lymph;Fat;Pancreas;Heart;Muscle,Human anatomy
576,1908,2016,1,Circulatory system;Celiac artery;Zootomy;Viscus;Organ (anatomy);Capillary;Tail of pancreas;Lymph;Oesophagus;Neck;Pancreas;Heart;Anatomy;Superior mesenteric artery;Liver,Digestive system
577,1909,2019,1,Appendage;Hand;Biology;Homology (biology);Anatomical position,Coronal view
578,1909,2100,1,Human eye;Corneal reflex,
579,1909,2100,1,Neurology;Corneal reflex,
580,1909,2100,1,Gall bladder;Cystic duct,
581,1909,2100,1,Blood;Lamella (zoology),
582,1909,2100,1,Appendage;Gill,
583,1909,2100,1,Occipital lobe;Corneal reflex,
584,1909,2100,1,Ventricle (heart);Cardiac skeleton,
585,1909,2100,1,Coronary sinus;Crus of heart,
586,1909,2100,1,Bone marrow;Venogram,
587,1909,2100,1,Capitate;Gray's Anatomy,
588,1910,2100,1,Artery;Femoral artery,
589,1910,2100,1,Electrical conduction system of the heart;Purkinje cells,
590,1910,2100,1,Electrical conduction system of the heart;Crus of heart,
591,1910,2100,1,Femoral artery;Inguinal ligament,
592,1914,2100,1,Neurology;Anosognosia,
593,1917,2018,1,Peripheral nervous system;Pineal body;Sympathetic nervous system;Cranial nerves;Spinal cord,Parasympathetic
594,1917,2100,1,Trigeminal ganglion;Pineal body,
595,1936,2100,1,Ganglion;Optic disc,
596,1936,2100,1,Ganglion;Optic papilla,
597,1936,2011,1,Viscus;Esophagus;Muscle;Medulla oblongata;Sensory system,Pharynx
598,1936,2100,1,Morphology (biology);Optic papilla,
599,1937,2100,1,Auditory system;Cochlea,
600,1937,2020,1,Auditory system;Metathalamus;Cranial nerve nuclei;Lateral lemniscus;Superior olivary nucleus;Trochlear nucleus;Medial longitudinal fasciculus;Pons;Brainstem;Basal ganglia,Midbrain
601,1937,2100,1,Auditory system;Stapes,
602,1937,2100,1,Ophthalmology;Scotoma,
603,1938,2100,1,Brain;Auditory radiations,
604,1938,2009,1,Auditory cortex;Hippocampus;Hippocampal formation;Entorhinal cortex;Sensory system,Temporal lobe
605,1938,2009,1,Auditory cortex;Sensory system;Brain;Auditory aphasia,Temporal lobe
606,1938,2100,1,Malleus;Auditory Ossicles,
607,1939,2100,1,Cochlea;Eardrum,
608,1940,2022,1,Tympanic membrane;Ear;Auditory Ossicles;Eardrum;Pinna (anatomy);Middle ear,External ear
609,1941,1942,1,Thalamus;Corticostriate fiber;Neuron;Anatomical terms of location;Nucleus (neuroanatomy);Striatum,Nucleus accumbens
610,1941,2005,1,Hippocampus;Ammon's horn;Corticostriate fiber;Olfaction,Olfactory bulb
611,1941,2005,1,Hippocampus;Ammon's horn;Olfaction;Neostriatum,Olfactory bulb
612,1941,2005,1,Hippocampus;Ammon's horn;Olfaction;Striate nucleus,Olfactory bulb
613,1941,2100,1,Dendritic spine;Striatum,
614,1941,2100,1,Dendritic spine;Corticostriate fiber,
615,1941,2100,1,Dendritic spine;Neostriatum,
616,1941,2100,1,Dendritic spine;Striate nucleus,
617,1941,2018,1,Vestibule of the ear;Ear;Cochlea;Saccule,Bony labyrinth
618,1941,2100,1,Ossicles;Scala tympani,
619,1941,2100,1,Basilar membrane;Scala tympani,
620,1941,2100,1,Scala tympani;Cochlear nerve,
621,1941,2100,1,Matrix (biology);Corticostriate fiber,
622,1941,2100,1,Matrix (biology);Neostriatum,
623,1941,2100,1,Matrix (biology);Striate nucleus,
624,1941,2014,1,Vestibule of the ear;Saccule;Cochlea;Endolymph,Reissner's membrane
625,1941,2100,1,Corticostriate fiber;Lateral hypothalamus,
626,1941,2100,1,Lateral hypothalamus;Neostriatum,
627,1941,2100,1,Lateral hypothalamus;Striate nucleus,
628,1942,2100,1,Nucleus accumbens;Septum pellucidum,
629,1942,2100,1,Cerebrospinal fluid;Perilymph,
630,1942,2100,1,Otolith;Saccule,
631,1942,2015,1,Cochlea;Cochlear duct;Scala tympani;Perilymph,Scala vestibuli
632,1942,2015,1,Cochlea;Helicotrema;Scala tympani;Perilymph,Scala vestibuli
633,1943,2100,1,Thalamus;Ventral anterior thalamic nucleus,
